05-11-22 07:16:33,0.3713
05-11-22 07:59:15,0.3781
05-11-22 08:53:06,0.3746
07-11-22 14:04:21,0.3683
07-11-22 14:51:53,0.3749
07-11-22 15:28:49,0.3729
08-11-22 13:15:31,0.3729
08-11-22 14:06:02,0.3775
01-12-22 16:37:56,0.7585
01-12-22 18:10:40,0.7102
